Observation id	Observation date	Description	Observation type	Source	Time offset (s)	Coding duration	Media duration (s)	FPS (frame/s)	light_cond	Subject	Observation duration by subject by observation	Behavior	Behavioral category	Behavior type	Start (s)	Stop (s)	Duration (s)	Media file name	Image index start	Image index stop	Image file path start	Image file path stop	Comment start	Comment stop
agesync_12-26-25-rep6-DD\Camera0\DD-diet_agesync_12-26-25-rep6_Camera0_20260105_204425_17064000-17279999.mp4	2026-08-03 12:09:24.000	Ind 1 - Mortality	Media file	player #1:agesync_12-26-25-rep6-DD\Camera0\DD-diet_agesync_12-26-25-rep6_Camera0_20260105_204425_17064000-17279999.mp4	0.0	0.000	3600.000	3600.000	LD	DD-diet_agesync_12-26-25-rep6-1	0.0	Mort	Mortality	POINT	3599.983	3599.983	NA	agesync_12-26-25-rep6-DD\Camera0\DD-diet_agesync_12-26-25-rep6_Camera0_20260105_204425_17064000-17279999.mp4	215999	215999				
